Date,SP500,FTSE100,HSI,Nikkei225
2024-12-05,8349.400390625,6075.10986328125,19560.439453125,39395.6015625
2024-12-06,8308.599609375,6090.27001953125,19865.849609375,39091.171875
2024-12-09,8352.099609375,6052.85009765625,20414.08984375,39160.5
2024-12-10,8280.400390625,6034.91015625,20311.279296875,39367.578125
2024-12-11,8301.599609375,6084.18994140625,20155.05078125,39372.23046875
2024-12-12,8311.7998046875,6051.25,20397.05078125,39849.140625
2024-12-13,8300.2998046875,6051.08984375,19971.240234375,39470.44140625
2024-12-16,8262.099609375,6074.080078125,19795.490234375,39457.48828125
2024-12-17,8195.2001953125,6050.60986328125,19700.48046875,39364.6796875
2024-12-18,8199.099609375,5872.16015625,19864.55078125,39081.7109375
2024-12-19,8105.2998046875,5867.080078125,19752.509765625,38813.578125
2024-12-20,8084.60009765625,5930.85009765625,19720.69921875,38701.8984375
2024-12-23,8102.7001953125,5974.06982421875,19883.130859375,39161.33984375
2024-12-24,8137.0,6040.0400390625,20098.2890625,39036.8515625
2024-12-25,8137.0,6040.0400390625,20098.2890625,39130.4296875
2024-12-26,8137.0,6037.58984375,20098.2890625,39568.05859375
2024-12-27,8149.7998046875,5970.83984375,20090.4609375,40281.16015625
2024-12-30,8121.0,5906.93994140625,20041.419921875,39894.5390625
2024-12-31,8173.0,5881.6298828125,20059.94921875,39894.5390625
2025-01-02,8260.099609375,5868.5498046875,19623.3203125,39894.5390625
2025-01-03,8224.0,5942.47021484375,19760.26953125,39894.5390625
2025-01-06,8249.7001953125,5975.3798828125,19688.2890625,39307.05078125
2025-01-07,8245.2998046875,5909.02978515625,19447.580078125,40083.30078125
2025-01-08,8251.0,5918.25,19279.83984375,39981.05859375
2025-01-09,8319.7001953125,5918.25,19240.890625,39605.08984375
2025-01-10,8248.5,5827.0400390625,19064.2890625,39190.3984375
2025-01-13,8224.2001953125,5836.22021484375,18874.140625,39190.3984375
2025-01-14,8201.5,5842.91015625,19219.779296875,38474.30078125
2025-01-15,8301.099609375,5949.91015625,19286.0703125,38444.578125
2025-01-16,8391.900390625,5937.33984375,19522.890625,38572.6015625
2025-01-17,8505.2001953125,5996.66015625,19584.060546875,38451.4609375
2025-01-20,8520.5,5996.66015625,19925.810546875,38902.5
2025-01-21,8548.2998046875,6049.240234375,20106.55078125,39027.98046875
2025-01-22,8545.099609375,6086.3701171875,19778.76953125,39646.25
2025-01-23,8565.2001953125,6118.7099609375,19700.560546875,39958.87109375
2025-01-24,8502.400390625,6101.240234375,20066.189453125,39931.98046875
2025-01-27,8503.7001953125,6012.27978515625,20197.76953125,39565.80078125
2025-01-28,8533.900390625,6067.7001953125,20225.109375,39016.87109375
2025-01-29,8557.7998046875,6039.31005859375,20225.109375,39414.78125
2025-01-30,8646.900390625,6071.169921875,20225.109375,39513.96875
2025-01-31,8674.0,6040.52978515625,20225.109375,39572.48828125
2025-02-03,8583.599609375,5994.56982421875,20217.259765625,38520.08984375
2025-02-04,8570.7998046875,6037.8798828125,20789.9609375,38798.37109375
2025-02-05,8623.2998046875,6061.47998046875,20597.08984375,38831.48046875
2025-02-06,8727.2998046875,6083.56982421875,20891.619140625,39066.53125
2025-02-07,8700.5,6025.990234375,21133.5390625,38787.01953125
2025-02-10,8767.7998046875,6066.43994140625,21521.98046875,38801.171875
2025-02-11,8777.400390625,6068.5,21294.859375,38801.171875
2025-02-12,8807.400390625,6051.97021484375,21857.919921875,38963.69921875
2025-02-13,8764.7001953125,6115.06982421875,21814.369140625,39461.46875
2025-02-14,8732.5,6114.6298828125,22620.330078125,39149.4296875
2025-02-17,8768.0,6114.6298828125,22616.23046875,39174.25
2025-02-18,8766.7001953125,6129.580078125,22976.810546875,39270.3984375
2025-02-19,8712.5,6144.14990234375,22944.240234375,39164.609375
2025-02-20,8663.0,6117.52001953125,22576.98046875,38678.0390625
2025-02-21,8659.400390625,6013.1298828125,23477.919921875,38776.94140625
2025-02-24,8659.0,5983.25,23341.609375,38776.94140625
2025-02-25,8668.7001953125,5955.25,23034.01953125,38237.7890625
2025-02-26,8731.5,5956.06005859375,23787.9296875,38142.37109375
2025-02-27,8756.2001953125,5861.56982421875,23718.2890625,38256.171875
2025-02-28,8809.7001953125,5954.5,22941.3203125,37155.5
2025-03-03,8871.2998046875,5849.72021484375,23006.26953125,37785.46875
2025-03-04,8759.0,5778.14990234375,22941.76953125,37331.1796875
2025-03-05,8755.7998046875,5842.6298828125,23594.2109375,37418.23828125
2025-03-06,8682.7998046875,5738.52001953125,24369.7109375,37704.9296875
2025-03-07,8679.900390625,5770.2001953125,24231.30078125,36887.171875
2025-03-10,8600.2001953125,5614.56005859375,23783.490234375,37028.26953125
2025-03-11,8496.0,5572.06982421875,23782.140625,36793.109375
2025-03-12,8541.0,5599.2998046875,23600.310546875,36819.08984375
2025-03-13,8542.599609375,5521.52001953125,23462.650390625,36790.03125
2025-03-14,8632.2998046875,5638.93994140625,23959.98046875,37053.1015625
2025-03-17,8680.2998046875,5675.1201171875,24145.5703125,37396.51953125
2025-03-18,8705.2001953125,5614.66015625,24740.5703125,37845.421875
2025-03-19,8706.7001953125,5675.2900390625,24771.140625,37751.87890625
2025-03-20,8702.0,5662.89013671875,24219.94921875,37751.87890625
2025-03-21,8646.7998046875,5667.56005859375,23689.720703125,37677.05859375
2025-03-24,8638.0,5767.56982421875,23905.560546875,37608.48828125
2025-03-25,8663.7998046875,5776.64990234375,23344.25,37780.5390625
2025-03-26,8689.599609375,5712.2001953125,23483.3203125,38027.2890625
2025-03-27,8666.099609375,5693.31005859375,23578.80078125,37799.96875
2025-03-28,8658.900390625,5580.93994140625,23426.599609375,37120.328125
2025-03-31,8582.7998046875,5611.85009765625,23119.580078125,35617.55859375
2025-04-01,8634.7998046875,5633.06982421875,23206.83984375,35624.48046875
2025-04-02,8608.5,5670.97021484375,23202.529296875,35725.87109375
2025-04-03,8474.7001953125,5396.52001953125,22849.810546875,34735.9296875
2025-04-04,8055.0,5074.080078125,22849.810546875,33780.578125
2025-04-07,7702.10009765625,5062.25,19828.30078125,31136.580078125
2025-04-08,7910.5,4982.77001953125,20127.6796875,33012.578125
2025-04-09,7679.5,5456.89990234375,20264.490234375,31714.029296875
2025-04-10,7913.2998046875,5268.0498046875,20681.779296875,34609.0
2025-04-11,7964.2001953125,5363.35986328125,20914.689453125,33585.578125
2025-04-14,8134.2998046875,5405.97021484375,21417.400390625,33982.359375
2025-04-15,8249.099609375,5396.6298828125,21466.26953125,34267.5390625
2025-04-16,8275.599609375,5275.7001953125,21056.98046875,33920.3984375
2025-04-17,8275.7001953125,5282.7001953125,21395.140625,34377.6015625
2025-04-18,8275.7001953125,5282.7001953125,21395.140625,34730.28125
2025-04-21,8275.7001953125,5158.2001953125,21395.140625,34279.921875
2025-04-22,8328.599609375,5287.759765625,21562.3203125,34220.6015625
2025-04-23,8403.2001953125,5375.85986328125,22072.619140625,34868.62890625
2025-04-24,8407.400390625,5484.77001953125,21909.759765625,35039.1484375
2025-04-25,8415.2998046875,5525.2099609375,21980.740234375,35705.73828125
2025-04-28,8417.2998046875,5528.75,21971.9609375,35839.98828125
2025-04-29,8463.5,5560.830078125,22008.109375,35839.98828125
2025-04-30,8494.900390625,5569.06005859375,22119.41015625,36045.37890625
2025-05-01,8496.7998046875,5604.14013671875,22119.41015625,36452.30078125
2025-05-02,8596.400390625,5686.669921875,22504.6796875,36830.69140625
2025-05-05,8596.400390625,5650.3798828125,22504.6796875,36830.69140625
2025-05-06,8597.400390625,5606.91015625,22662.7109375,36830.69140625
2025-05-07,8559.2998046875,5631.27978515625,22691.880859375,36779.66015625
2025-05-08,8531.599609375,5663.93994140625,22775.919921875,36928.62890625
2025-05-09,8554.7998046875,5659.91015625,22867.740234375,37503.328125
2025-05-12,8605.0,5844.18994140625,23549.4609375,37644.26171875
2025-05-13,8602.900390625,5886.5498046875,23108.26953125,38183.26171875
2025-05-14,8585.0,5892.580078125,23640.650390625,38128.12890625
2025-05-15,8633.7998046875,5916.93017578125,23453.16015625,37755.51171875
2025-05-16,8684.599609375,5958.3798828125,23345.05078125,37753.71875
2025-05-19,8699.2998046875,5963.60009765625,23332.720703125,37498.62890625
2025-05-20,8781.099609375,5940.4599609375,23681.48046875,37529.48828125
2025-05-21,8786.5,5844.60986328125,23827.779296875,37298.98046875
2025-05-22,8739.2998046875,5842.009765625,23544.310546875,36985.87109375
2025-05-23,8718.0,5802.81982421875,23601.259765625,37160.46875
2025-05-26,8718.0,5802.81982421875,23282.330078125,37531.53125
2025-05-27,8778.099609375,5921.5400390625,23381.990234375,37724.109375
2025-05-28,8726.0,5888.5498046875,23258.310546875,37722.3984375
2025-05-29,8716.5,5912.169921875,23573.380859375,38432.98046875
2025-05-30,8772.400390625,5911.68994140625,23289.76953125,37965.1015625
2025-06-02,8774.2998046875,5935.93994140625,23157.970703125,37470.671875
2025-06-03,8787.0,5970.3701171875,23512.490234375,37446.80859375
2025-06-04,8801.2998046875,5970.81005859375,23654.029296875,37747.44921875
2025-06-05,8811.0,5939.2998046875,23906.970703125,37554.48828125
2025-06-06,8837.900390625,6000.35986328125,23792.5390625,37741.609375
2025-06-09,8832.2998046875,6005.8798828125,24181.4296875,38088.5703125
2025-06-10,8853.099609375,6038.81005859375,24162.869140625,38211.51171875
2025-06-11,8864.400390625,6022.240234375,24366.939453125,38421.19140625
2025-06-12,8884.900390625,6045.259765625,24035.380859375,38173.08984375
2025-06-13,8850.599609375,5976.97021484375,23892.560546875,37834.25
2025-06-16,8875.2001953125,6033.10986328125,24060.990234375,38311.328125
2025-06-17,8834.0,5982.72021484375,23980.30078125,38536.73828125
2025-06-18,8843.5,5980.8701171875,23710.689453125,38885.1484375
2025-06-19,8791.7998046875,5980.8701171875,23237.740234375,38488.33984375
2025-06-20,8774.7001953125,5967.83984375,23530.48046875,38403.23046875
2025-06-23,8758.0,6025.169921875,23689.130859375,38354.08984375
2025-06-24,8759.0,6092.18017578125,24177.0703125,38790.55859375
2025-06-25,8718.7998046875,6092.16015625,24474.669921875,38942.0703125
2025-06-26,8735.599609375,6141.02001953125,24325.400390625,39584.578125
2025-06-27,8798.900390625,6173.06982421875,24284.150390625,40150.7890625
2025-06-30,8761.0,6204.9501953125,24072.279296875,40487.390625
2025-07-01,8785.2998046875,6198.009765625,24072.279296875,39986.328125
2025-07-02,8774.7001953125,6227.419921875,24221.41015625,39762.48046875
2025-07-03,8823.2001953125,6279.35009765625,24069.939453125,39785.8984375
2025-07-04,8822.900390625,6279.35009765625,23916.060546875,39810.87890625
2025-07-07,8806.5,6229.97998046875,23887.830078125,39587.6796875
2025-07-08,8854.2001953125,6225.52001953125,24148.0703125,39688.80859375
2025-07-09,8867.0,6263.259765625,23892.3203125,39821.28125
2025-07-10,8975.7001953125,6280.4599609375,24028.369140625,39646.359375
2025-07-11,8941.099609375,6259.75,24139.5703125,39569.6796875
2025-07-14,8998.099609375,6268.56005859375,24203.3203125,39459.62109375
2025-07-15,8938.2998046875,6243.759765625,24590.119140625,39678.01953125
2025-07-16,8926.599609375,6263.7001953125,24517.759765625,39663.3984375
2025-07-17,8972.599609375,6297.35986328125,24498.94921875,39901.19140625
2025-07-18,8992.099609375,6296.7900390625,24825.66015625,39819.109375
2025-07-21,9013.0,6305.60009765625,24994.140625,39819.109375
2025-07-22,9023.7998046875,6309.6201171875,25130.029296875,39774.921875
2025-07-23,9061.5,6358.91015625,25538.0703125,41171.3203125
2025-07-24,9138.400390625,6363.35009765625,25667.1796875,41826.33984375
2025-07-25,9120.2998046875,6388.64013671875,25388.349609375,41456.23046875
2025-07-28,9081.400390625,6389.77001953125,25562.130859375,40998.26953125
2025-07-29,9136.2998046875,6370.85986328125,25524.44921875,40674.55078125
2025-07-30,9136.900390625,6362.89990234375,25176.9296875,40654.69921875
2025-07-31,9132.7998046875,6339.39013671875,24773.330078125,41069.8203125
2025-08-01,9068.599609375,6238.009765625,24507.810546875,40799.6015625
2025-08-04,9128.2998046875,6329.93994140625,24733.44921875,40290.69921875
2025-08-05,9142.7001953125,6299.18994140625,24902.529296875,40549.5390625
2025-08-06,9164.2998046875,6345.06005859375,24910.630859375,40794.859375
2025-08-07,9100.7998046875,6340.0,25081.630859375,41059.1484375
2025-08-08,9095.7001953125,6389.4501953125,24858.8203125,41820.48046875
2025-08-11,9129.7001953125,6373.4501953125,24906.810546875,41820.48046875
2025-08-12,9147.7998046875,6445.759765625,24969.6796875,42718.171875
2025-08-13,9165.2001953125,6466.580078125,25613.669921875,43274.671875
2025-08-14,9177.2001953125,6468.5400390625,25519.3203125,42649.26171875
2025-08-15,9138.900390625,6449.7998046875,25270.0703125,43378.30859375
2025-08-18,9157.7001953125,6449.14990234375,25176.849609375,43714.30859375
2025-08-19,9189.2001953125,6411.3701171875,25122.900390625,43546.2890625
2025-08-20,9288.099609375,6395.77978515625,25165.939453125,42888.55078125
2025-08-21,9309.2001953125,6370.169921875,25104.609375,42610.171875
2025-08-22,9321.400390625,6466.91015625,25339.140625,42633.2890625
2025-08-25,9321.400390625,6439.31982421875,25829.91015625,42807.8203125
2025-08-26,9265.7998046875,6465.93994140625,25524.919921875,42394.3984375
2025-08-27,9255.5,6481.39990234375,25201.759765625,42520.26953125
2025-08-28,9216.7998046875,6501.85986328125,24998.8203125,42828.7890625
2025-08-29,9187.2998046875,6460.259765625,25077.619140625,42718.46875
2025-09-01,9196.2998046875,6460.259765625,25617.419921875,42188.7890625
2025-09-02,9116.7001953125,6415.5400390625,25496.55078125,42310.48828125
2025-09-03,9178.0,6448.259765625,25343.4296875,41938.890625
2025-09-04,9216.900390625,6502.080078125,25058.509765625,42580.26953125
2025-09-05,9208.2001953125,6481.5,25417.98046875,43018.75
2025-09-08,9221.400390625,6495.14990234375,25633.91015625,43643.80859375
2025-09-09,9242.5,6512.60986328125,25938.130859375,43459.2890625
2025-09-10,9225.400390625,6532.0400390625,26200.259765625,43837.671875
2025-09-11,9297.599609375,6587.47021484375,26086.3203125,44372.5
2025-09-12,9283.2998046875,6584.2900390625,26388.16015625,44768.12109375
2025-09-15,9277.0,6615.27978515625,26446.560546875,44768.12109375
2025-09-16,9195.7001953125,6606.759765625,26438.509765625,44902.26953125
2025-09-17,9208.400390625,6600.35009765625,26908.390625,44790.37890625
2025-09-18,9228.099609375,6631.9599609375,26544.849609375,45303.4296875
2025-09-19,9216.7001953125,6664.35986328125,26545.099609375,45045.80859375
2025-09-22,9226.7001953125,6693.75,26344.140625,45493.66015625
2025-09-23,9223.2998046875,6656.919921875,26159.119140625,45493.66015625
2025-09-24,9250.400390625,6637.97021484375,26518.650390625,45630.30859375
2025-09-25,9214.0,6604.72021484375,26484.6796875,45754.9296875
2025-09-26,9284.7998046875,6643.7001953125,26128.19921875,45354.98828125
2025-09-29,9299.7998046875,6661.2099609375,26622.880859375,45043.75
2025-09-30,9350.400390625,6688.4599609375,26855.560546875,44932.62890625
2025-10-01,9446.400390625,6711.2001953125,26855.560546875,44550.8515625
2025-10-02,9427.7001953125,6715.35009765625,27287.119140625,44936.73046875
2025-10-03,9491.2998046875,6715.7900390625,27140.919921875,45769.5
2025-10-06,9479.099609375,6740.27978515625,26957.76953125,47944.76171875
2025-10-07,9483.599609375,6714.58984375,26957.76953125,47950.87890625
2025-10-08,9548.900390625,6753.72021484375,26829.4609375,47734.98828125
2025-10-09,9509.400390625,6735.10986328125,26752.58984375,48580.44140625
2025-10-10,9427.5,6552.509765625,26290.3203125,48088.80078125
2025-10-13,9442.900390625,6654.72021484375,25889.48046875,48088.80078125
2025-10-14,9452.7998046875,6644.31005859375,25441.349609375,46847.3203125
2025-10-15,9424.7998046875,6671.06005859375,25910.599609375,47672.671875
2025-10-16,9436.099609375,6629.06982421875,25888.509765625,48277.73828125
2025-10-17,9354.599609375,6664.009765625,25247.099609375,47582.1484375
2025-10-20,9403.599609375,6735.1298828125,25858.830078125,49185.5
2025-10-21,9427.0,6735.35009765625,26027.55078125,49316.05859375
2025-10-22,9515.0,6699.39990234375,25781.76953125,49307.7890625
2025-10-23,9578.599609375,6738.43994140625,25967.98046875,48641.609375
2025-10-24,9645.599609375,6791.68994140625,26160.150390625,49299.6484375
2025-10-27,9653.7998046875,6875.16015625,26433.69921875,50512.3203125
2025-10-28,9696.7001953125,6890.89013671875,26346.140625,50219.1796875
2025-10-29,9756.099609375,6890.58984375,26346.140625,51307.6484375
2025-10-30,9760.099609375,6822.33984375,26282.689453125,51325.609375
2025-10-31,9717.2998046875,6840.2001953125,25906.650390625,52411.33984375
2025-11-03,9701.400390625,6851.97021484375,26158.359375,52411.33984375
2025-11-04,9715.0,6771.5498046875,25952.400390625,51497.19921875
2025-11-05,9777.099609375,6796.2900390625,25935.41015625,50212.26953125
2025-11-06,9735.7998046875,6720.31982421875,26485.900390625,50883.6796875
2025-11-07,9682.599609375,6728.7998046875,26241.830078125,50276.37109375
2025-11-10,9787.2001953125,6832.43017578125,26649.060546875,50911.76171875
2025-11-11,9899.599609375,6846.60986328125,26696.41015625,50842.9296875
2025-11-12,9911.400390625,6850.919921875,26922.73046875,51063.30859375
2025-11-13,9807.7001953125,6737.490234375,27073.029296875,51281.828125
2025-11-14,9698.400390625,6734.10986328125,26572.4609375,50376.53125
2025-11-17,9675.400390625,6672.41015625,26384.279296875,50323.91015625
2025-11-18,9552.2998046875,6617.31982421875,25930.029296875,48702.98046875
2025-11-19,9507.400390625,6642.16015625,25830.650390625,48537.69921875
2025-11-20,9527.7001953125,6538.759765625,25835.5703125,49823.94140625
2025-11-21,9539.7001953125,6602.990234375,25220.01953125,48625.87890625
2025-11-24,9534.900390625,6705.1201171875,25716.5,48625.87890625
2025-11-25,9609.5,6765.8798828125,25894.55078125,48659.51953125
2025-11-26,9691.599609375,6812.60986328125,25928.080078125,49559.0703125
2025-11-27,9693.900390625,6812.60986328125,25945.9296875,50167.1015625
2025-11-28,9720.5,6849.08984375,25858.890625,50253.91015625
2025-12-01,9702.5,6812.6298828125,26033.259765625,49303.28125
2025-12-02,9701.7998046875,6829.3701171875,26095.05078125,49303.44921875
2025-12-03,9692.099609375,6849.72021484375,25760.73046875,49864.6796875
2025-12-04,9710.900390625,6857.1201171875,25935.900390625,51028.421875
2025-12-05,9667.0,6870.39990234375,26085.080078125,50491.87109375
2025-12-08,9645.099609375,6846.509765625,25765.359375,50581.94140625
2025-12-09,9642.0,6840.509765625,25434.23046875,50655.1015625
2025-12-10,9655.5,6886.68017578125,25540.779296875,50602.80078125
2025-12-11,9703.2001953125,6901.0,25530.509765625,50148.8203125
2025-12-12,9649.0,6827.41015625,25976.7890625,50836.55078125
2025-12-15,9751.2998046875,6816.509765625,25628.880859375,50168.109375
2025-12-16,9684.7998046875,6800.259765625,25235.41015625,49383.2890625
2025-12-17,9774.2998046875,6721.43017578125,25468.779296875,49512.28125
2025-12-18,9837.7998046875,6774.759765625,25498.130859375,49001.5
2025-12-19,9897.400390625,6834.5,25690.529296875,49507.2109375
2025-12-22,9866.0,6878.490234375,25801.76953125,50402.390625
2025-12-23,9889.2001953125,6909.7900390625,25774.140625,50412.87109375
2025-12-24,9870.7001953125,6932.0498046875,25818.9296875,50344.1015625
2025-12-25,9870.7001953125,6932.0498046875,25818.9296875,50407.7890625
2025-12-26,9870.7001953125,6929.93994140625,25818.9296875,50750.390625
2025-12-29,9866.5,6905.740234375,25635.23046875,50526.921875
2025-12-30,9940.7001953125,6896.240234375,25854.599609375,50339.48046875
2025-12-31,9931.400390625,6845.5,25630.5390625,50339.48046875
2026-01-02,9951.099609375,6858.47021484375,26338.470703125,50339.48046875
2026-01-05,10004.599609375,6902.0498046875,26347.240234375,51832.80078125
2026-01-06,10122.7001953125,6944.81982421875,26710.44921875,52518.078125
2026-01-07,10048.2001953125,6920.93017578125,26458.94921875,51961.98046875
2026-01-08,10044.7001953125,6921.4599609375,26149.310546875,51117.26171875
2026-01-09,10124.599609375,6966.27978515625,26231.7890625,51939.890625
2026-01-12,10140.7001953125,6977.27001953125,26608.48046875,51939.890625
2026-01-13,10137.400390625,6963.740234375,26848.470703125,53549.16015625
2026-01-14,10184.400390625,6926.60009765625,26999.810546875,54341.23046875
2026-01-15,10238.900390625,6944.47021484375,26923.619140625,54110.5
2026-01-16,10235.2998046875,6940.009765625,26844.9609375,53936.171875
2026-01-19,10195.400390625,6940.009765625,26563.900390625,53583.5703125
2026-01-20,10126.7998046875,6796.85986328125,26487.509765625,52991.1015625
2026-01-21,10138.099609375,6875.6201171875,26585.060546875,52774.640625
2026-01-22,10150.099609375,6913.35009765625,26629.9609375,53688.890625
2026-01-23,10143.400390625,6915.60986328125,26749.509765625,53846.87109375
2026-01-26,10148.900390625,6950.22998046875,26765.51953125,52885.25
2026-01-27,10207.7998046875,6978.60009765625,27126.94921875,53333.5390625
2026-01-28,10154.400390625,6978.02978515625,27826.91015625,53358.7109375
2026-01-29,10171.7998046875,6969.009765625,27968.08984375,53375.6015625
2026-01-30,10223.5,6939.02978515625,27387.109375,53322.8515625
2026-02-02,10341.599609375,6976.43994140625,26775.5703125,52655.1796875
2026-02-03,10314.599609375,6917.81005859375,26834.76953125,54720.66015625
2026-02-04,10402.2998046875,6882.72021484375,26847.3203125,54293.359375
2026-02-05,10309.2001953125,6798.39990234375,26885.240234375,53818.0390625
2026-02-06,10369.7998046875,6932.2998046875,26559.94921875,54253.6796875
2026-02-09,10386.2001953125,6964.81982421875,27027.16015625,56363.94140625
2026-02-10,10353.7998046875,6941.81005859375,27183.150390625,57650.5390625
2026-02-11,10472.099609375,6941.47021484375,27266.380859375,57650.5390625
2026-02-12,10402.400390625,6832.759765625,27032.5390625,57639.83984375
2026-02-13,10446.400390625,6836.169921875,26567.119140625,56941.96875
2026-02-16,10473.7001953125,6836.169921875,26705.939453125,56806.41015625
2026-02-17,10556.2001953125,6843.22021484375,26705.939453125,56566.48828125
2026-02-18,10686.2001953125,6881.31005859375,26705.939453125,57143.83984375
2026-02-19,10627.0,6861.89013671875,26705.939453125,57467.828125
2026-02-20,10686.900390625,6909.509765625,26413.349609375,56825.69921875
2026-02-23,10684.7001953125,6837.75,27081.91015625,56825.69921875
2026-02-24,10680.599609375,6890.06982421875,26590.3203125,57321.08984375
2026-02-25,10806.400390625,6946.1298828125,26765.720703125,58583.12109375
2026-02-26,10846.7001953125,6908.85986328125,26381.01953125,58753.390625
2026-02-27,10910.599609375,6878.8798828125,26630.5390625,58850.26953125
2026-03-02,10780.099609375,6881.6201171875,26059.849609375,58057.23828125
2026-03-03,10484.099609375,6816.6298828125,25768.080078125,56279.05078125
2026-03-04,10567.7001953125,6869.5,25249.48046875,54245.5390625
2026-03-05,10413.900390625,6830.7099609375,25321.33984375,55278.05859375
2026-03-06,10284.7998046875,6740.02001953125,25757.2890625,55620.83984375
2026-03-09,10249.5,6795.990234375,25408.4609375,52728.71875
2026-03-10,10412.2001953125,6781.47998046875,25959.900390625,54248.390625
2026-03-11,10353.7998046875,6775.7998046875,25898.759765625,55025.37109375
2026-03-12,10305.2001953125,6672.6201171875,25716.759765625,54452.9609375
2026-03-13,10261.2001953125,6632.18994140625,25465.599609375,53819.609375
2026-03-16,10317.7001953125,6699.3798828125,25834.01953125,53751.1484375
2026-03-17,10403.599609375,6716.08984375,25868.5390625,53700.390625
2026-03-18,10305.2998046875,6624.7001953125,26025.419921875,55239.3984375
2026-03-19,10063.5,6606.490234375,25500.580078125,53372.53125
2026-03-20,9918.2998046875,6506.47998046875,25277.3203125,53372.53125
2026-03-23,9894.2001953125,6581.0,24382.470703125,51515.48828125
2026-03-24,9965.2001953125,6556.3701171875,25063.7109375,52252.28125
2026-03-25,10106.7998046875,6591.89990234375,25335.94921875,53749.62109375
2026-03-26,9972.2001953125,6477.16015625,24856.4296875,53603.6484375
2026-03-27,9967.400390625,6368.85009765625,24951.880859375,53373.0703125
2026-03-30,10128.0,6343.72021484375,24750.7890625,51885.8515625
2026-03-31,10176.5,6528.52001953125,24788.140625,51063.71875
