Symbol,Description,Price,Price - Currency,Price Change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month,Simple Moving Average (50) 1 day,Simple Moving Average (200) 1 day,"Earnings per share basic, Annual","Earnings per share basic, Annual - Currency","Earnings per share diluted, Annual","Earnings per share diluted, Annual - Currency","EBITDA, Annual","EBITDA, Annual - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Debt to revenue ratio, Annual","Debt to equity ratio, Annual",Market capitalization,Market capitalization - Currency,"Dividends per share, Annual","Dividends per share, Annual - Currency",Beta 5 years,Sector,Index,Analyst Rating,Country or region of registration,"Fiscal period end date, Annual",Industry,Volatility 1 day
002305,"Langold Real Estate Co., Ltd. Class A",2.19,CNY,1.8604651162790715,-1.3513513513513624,2.8169014084507067,-4.36681222707424,10.050251256281406,-2.666666666666669,75.2,-0.454545454545465,-60.611510791366904,-73.71997371997372,2.032791917292002,2.9525104469258383,2.1681999999999975,2.4316000000000004,-0.176760576,USD,-0.176760576,USD,-61167341.2864,USD,-61322615.570752,USD,-306528152.7638784,USD,-135270395.6992,USD,2.038527893775505,,543624619.0986,USD,0,USD,1.6358455,Finance,,No rating,China,2024-12-31,Real estate development,2.314814814814827
300993,"Shandong Yuma Sun-shading Technology Corp., Ltd. Class A",12.46,CNY,2.975206611570258,0.8090614886731506,-5.748865355521934,-16.37583892617449,-31.65112452002194,-15.81081081081081,40.31531531531531,-12.179460395885243,-12.179460395885243,-12.179460395885243,2.239513375559315,2.8086016054242706,13.688399999999977,15.449249999999992,0.0835456,USD,0.0835456,USD,34025935.6288,USD,39008658.900569595,USD,25420948.922700804,USD,6944693.76,USD,0.01467580873058421,0.00781313128503687,543598908.8724,USD,0.027392,USD,1.3828101,Process industries,,Strong buy,China,2024-12-31,Textiles,3.0154849225753955
365340,Sungeel Hitech Co. Ltd.,66000,KRW,-0.7518796992481203,5.095541401273885,23.134328358208954,62.361623616236166,84.61538461538461,61.36919315403423,117.46293245469522,-33.933933933933936,-33.933933933933936,-33.933933933933936,8.52238351075643,7.7703807750955,61089,44833,-4.390968593999999,USD,-4.390968593999999,USD,-11642418.6657,USD,-22780955.296290003,USD,-53538430.23237,USD,-40666731.618,USD,2.4249987329887457,3.7155264898344305,543545666.255988,USD,0,USD,1.0771105,Industrial services,"KOSDAQ Composite, KOSDAQ 150, KOSDAQ MidCap",Buy,South Korea,2025-12-31,Environmental services,9.119496855345911
DHENUBUILD,Dhenu Buildcon Infra Limited,8.68,INR,1.9976498237367795,8.094645080946455,17.77476255088195,41.13821138211381,44.42595673876872,39.54983922829582,66.28352490421456,309.4339622641509,120.8651399491094,-87.42757857973412,0.4098360655737726,2.289608665256177,7.656000000000006,6.543199999999938,-0.0025288021999999998,USD,-0.0025288021999999998,USD,-46281.41,USD,-10250.952000000001,USD,-46281.41,USD,,,-16129.032258064517,385.66855644259306,543545181.974808,USD,,,-0.6419896,Finance,,No rating,India,2025-03-31,Investment banks/Brokers,1.9906323185011703
000421,"Nanjing Public Utilities Development Co., Ltd. Class A",6.54,CNY,0.77041602465331,-3.254437869822482,-9.166666666666668,-3.9647577092510953,3.97456279809221,-5.21739130434783,23.396226415094347,6.862745098039214,-18.35205992509363,366.4431923543257,2.950869675646947,3.134001828724131,6.9821999999999855,6.844449999999986,0.010943104,USD,0.010943104,USD,61568057.484799996,USD,99879464.30813439,USD,6289565.361958399,USD,23012903.9616,USD,0.6640283119836908,1.6027034112416,543536309.205,USD,0.0082176,USD,1.0417012,Finance,,No rating,China,2024-12-31,Real estate development,1.5527950310558951
SAMP.N0000,Sampath Bank PLC,149.5,LKR,2.2222222222222223,1.0135135135135136,-0.3333333333333333,-3.5483870967741935,0.33557046979865773,1.7006802721088434,45.49878345498784,184.23108318253742,127.53648107240367,179.85096290065428,2.0963683024966957,2.276656080260437,155.26000000000005,145.84124999999986,0.0896008596,USD,0.0896008596,USD,,,,,105075133.162,USD,145274986.944,USD,0.6067844307015728,0.680765876213552,543164229.786276,USD,0.0332278,USD,0.8896111,Finance,"CSE All Share Price, S&P Sri Lanka 20",Strong buy,Sri Lanka,2025-12-31,Major banks,3.0303030303030303
KLYPV,Kalyon Gunes Teknolojileri Uretim Anonim Sirketi,61.2,TRY,2.0850708924103416,5.79083837510804,8.318584070796465,8.318584070796465,-0.4068348250610252,11.272727272727277,-1.2903225806451568,-14.999999999999996,-14.999999999999996,-14.999999999999996,4.61548574775608,3.9375180989187704,60.58200000000001,61.68874999999997,-0.038449840000000006,USD,-0.038449840000000006,USD,48961775.0336,USD,35669961.34416,USD,-15819012.809600001,USD,-108159652.2864,USD,1.9850639918180326,1.2124771001041699,543142912.42128,USD,0,USD,0.69580674,Producer manufacturing,"BIST Electricity, BIST All Shares-100, BIST All Shares, BIST IPO, BIST Services, BIST Stars, BIST Ankara",No rating,Turkey,2025-12-31,Electrical products,3.6915504511894994
603696,"Anji Foodstuff Co., Ltd. Class A",16.15,CNY,2.0214782059380827,-4.550827423167867,-7.661520869068039,-23.568386180785616,37.329931972789105,-20.364891518737682,109.74025974025972,74.21788843388471,-4.107648338342908,117.70330961602932,2.940217384204317,3.6254865554907156,18.082800000000006,15.070849999999998,0.02232448,USD,0.02232448,USD,6215542.0032,USD,12412046.618444813,USD,5250160.672831999,USD,-6060447.1296,USD,0.00026839510009539453,0.000280516782344425,542844883.1772001,USD,0.0123264,USD,1.0740709,Consumer non-durables,SSE Composite,No rating,China,2024-12-31,Food: major diversified,2.0820189274447953
MTL,Metals Exploration plc,14.14,GBX,3.211678832116798,13.57429718875503,-0.42253521126759663,1.000000000000004,-0.42253521126759663,-6.666666666666664,136.1389445557782,858.6440677966101,223.2,316.9018004614814,5.119970983460194,6.315039043294531,14.634799999999995,13.735950000000004,0.01263611,USD,0.012511000000000001,USD,95376945.41700001,USD,61211704.240067266,USD,25051209.134782944,USD,74633357.10900001,USD,0.03677858493370603,0.05174789355116421,542794499.675,USD,0,USD,0.9333415,Non-energy minerals,"FTSE AIM All-Share, FTSE AIM 100",No rating,United Kingdom,2024-12-31,Precious metals,7.910777931518563
QTCOM,Qt Group Plc,19.94,EUR,7.204301075268815,2.7835051546391893,-0.25012506253125144,-39.05867970660146,-57.19192786603692,-39.46569520340011,-70.67647058823529,-79.81781437800159,415.39090616783864,415.39090616783864,3.6441278943374678,4.556983009730827,22.363200000000017,38.14100000000002,1.470369069,USD,1.470369069,USD,64962148.099999994,USD,84529484.7,USD,37332974.86,USD,45930388.059999995,USD,0.6622125845543528,0.683574994511316,542764464.3339599,USD,0,USD,1.2610092,Technology services,"OMX Helsinki 25, STOXX Europe Total Market",Buy,Finland,2025-12-31,Packaged software,8.367346938775496
688323,"Rayitek Hi-Tech Film Company Ltd., Class A",21.98,CNY,6.2862669245648,6.802721088435386,0.9182736455463695,-7.647058823529413,41.62371134020619,-4.268292682926831,84.39597315436242,-0.9909954508560602,-0.9909954508560602,-0.9909954508560602,5.437516393457453,6.524040830461305,23.174199999999978,18.264899999999987,-0.0700504,USD,-0.0700504,USD,,,,,-12525483.288,USD,,,,,542731310.8092,USD,0,USD,1.105143,Process industries,SSE Composite,No rating,China,2025-12-31,Industrial specialties,6.103286384976529
SXC,"SunCoke Energy, Inc.",6.41,USD,-0.1557632398753861,-3.172205438066465,4.397394136807826,-17.925736235595384,-25.029239766081876,-11.70798898071625,-19.774718397997496,-3.0257186081694427,8.094435075885336,-62.294117647058826,2.9422054278002525,4.5069826217408036,6.769799999999999,7.473549999999993,-0.517,USD,-0.517,USD,219900000,USD,130699999.99999999,USD,-44200000,USD,42300000,USD,0.38295324661187613,1.1779675205089601,542705871,USD,0.48,USD,0.85714436,Non-energy minerals,"Russell 2000, Russell 3000, Mini-Russell 2000",Buy,United States,2025-12-31,Steel,2.439024390243892
ENTERO,Entero Healthcare Solutions Limited,1161.1,INR,0.008613264427210082,-8.206182306901745,15.878243512974043,-3.723051409618581,2.407832069147994,13.833333333333325,0.008613264427210082,-5.50174981687964,-5.50174981687964,-5.50174981687964,5.183630636568655,4.443123087580164,1114.9119999999987,1132.2190000000003,0.2550965788,USD,0.254682328,USD,20140780.28,USD,29019321.720000118,USD,11095836.4,USD,-10723712.8,USD,0.07559765138997367,0.22343190392919401,542585471.14044,USD,0,USD,-0.5842504,Distribution services,"Nifty MicroCap 250, Nifty Total Market",Strong buy,India,2025-03-31,Medical distributors,4.742358078602616
6345,Aichi Corporation,1415,JPY,5.51826994780015,5.675877520537715,5.204460966542751,1.7985611510791366,5.0482553823311065,3.2846715328467155,13.290632506004805,63.773148148148145,96.52777777777777,875.8620689655172,1.608956228534806,1.650828234823635,1375.92,1352.83,0.5663460264000001,USD,0.5663460264000001,USD,59202519.156,USD,88416197.496,USD,42226743.57,USD,45804725.736,USD,0.003618142256671245,0.00255381912480034,542474896.499536,USD,0.36663,USD,0.50452495,Producer manufacturing,,No rating,Japan,2025-03-31,Trucks/Construction/Farm machinery,5.381818181818182
301208,"ChinaEtek Service and Technology Co., Ltd. Class A",34.45,CNY,4.870624048706245,1.5625000000000033,-6.462123269074112,-11.211340206185554,-17.72151898734176,-13.070905879384304,11.959701007474825,1.489509863523759,1.489509863523759,1.489509863523759,3.633511586192816,3.9655582807355847,37.31759999999989,41.1491,0.099076864,USD,0.099076864,USD,11593528.409599999,USD,39022849.754854396,USD,11889975.880755201,USD,13166640.0128,USD,0.022497179467123252,0.016399406216768,542392971.12,USD,0.027392,USD,1.4634047,Technology services,,No rating,China,2024-12-31,Information technology services,4.887556221889041
9959,"Linklogis, Inc. Class B",2.04,HKD,2.5125628140703538,7.368421052631586,0,-10.526315789473676,-41.714285714285715,-6.849315068493147,90.65420560747663,-89.44099378881988,-89.44099378881988,-89.44099378881988,2.5026383235338487,4.625121274277215,2.1052,2.4563999999999977,-0.03138277799999999,USD,-0.03138277799999999,USD,-32809218.3936,USD,74233020.48168446,USD,-61145778.202675976,USD,,,0.12082323263278373,0.016626434155058302,542389962.96592,USD,0,USD,1.9666898,Technology services,,Strong buy,China,2025-12-31,Information technology services,3.980099502487555
BTFH,Beltone Holding,2.89,EGP,2.1201413427561855,2.846975088967974,-1.7006802721088374,-11.349693251533733,-4.620462046204611,-15.497076023391807,42.36453201970445,324.9615722248881,-45.665151191276045,1454.2879712685838,2.7498076563890432,2.2253460221097705,2.9972000000000083,3.1464,0.005333935999999999,USD,0.005333935999999999,USD,101235397.07419999,USD,145304226.28925,USD,32802138.57353,USD,-216787051.9725,USD,2.0010476171474427,1.26318804638509,542340508.16568,USD,0,USD,-0.18318413,Finance,EGX 30,No rating,Egypt,2024-12-31,Investment banks/Brokers,3.1802120141342707
300673,"Petpal Pet Nutrition Technology Co., Ltd. Class A",15.35,CNY,2.0611702127659606,4.492852280462901,-7.752403846153851,-16.576086956521735,-14.101846670397322,-14.389291689905187,16.9969512195122,-21.550178249519732,40.53950322810541,40.53950322810541,2.1606761623205086,3.0910799201796766,16.744,17.228250000000003,0.10272,USD,0.0931328,USD,39312894.3104,USD,64627048.936064,USD,24954877.3653504,USD,33263980.582399998,USD,0.4783585178721535,0.40535187937609996,542300207.4738001,USD,0.047936,USD,0.9280196,Consumer non-durables,,Buy,China,2024-12-31,Food: specialty/candy,2.0462046204620497
FCMB,FCMB Group Plc,11.6,NGN,-3.333333333333336,-1.6949152542372972,-12.12121212121212,-0.42918454935622924,8.920187793427223,-2.9288702928870265,37.27810650887575,301.3840830449827,1121.0526315789475,190,2.7444572692733185,2.733385294756546,12.23499999999999,11.017250000000006,0.0025867661999999995,USD,0.0025867661999999995,USD,,,,,110640550.71599999,USD,502347698.538,USD,1.5563054864419412,2.29032177758514,542146760.625,USD,,,0.6158949,Finance,NGX 30,Strong buy,Nigeria,2025-12-31,Regional banks,6.896551724137938
AEXA,American Exceptionalism Acquisition Corp. A,10.96,USD,-0.4541326067211529,1.7641597028783778,-1.7921146953404954,-4.195804195804184,-6.324786324786312,-3.4361233480176105,1.4814814814814827,1.4814814814814827,1.4814814814814827,1.4814814814814827,1.95932222905187,2.141280000298614,11.234399999999999,,-0.1455,USD,-0.1455,USD,-10563420,USD,0,USD,-7197255,USD,-524130,USD,,0,542089419.0000001,USD,0,USD,0.8472641,Finance,,No rating,United States,2025-12-31,Financial conglomerates,1.371115173674592
000798,"CNFC Overseas Fisheries Co., Ltd. Class A",10.41,CNY,2.460629921259842,1.6601562499999993,-6.803939122649953,-11.704834605597956,34.49612403100775,-1.6068052930056704,62.65625,10.158730158730169,-2.5280898876404456,623.1079889887533,2.611675699255488,4.132815220632495,10.9828,9.590650000000004,0.032723544,USD,0.032723544,USD,32822259.3096,USD,47374462.06572161,USD,11973493.4183824,USD,15331292.016800001,USD,0.7809817952419259,7.80482709300004,541956733.5834,USD,0,USD,0.7072378,Process industries,,No rating,China,2025-12-31,Agricultural commodities/Milling,2.4606299212598426
2587,HealthyWay Inc.,5.11,HKD,5.578512396694225,6.90376569037657,8.723404255319151,5.360824742268056,-36.913580246913575,16.933638443935934,-81.3162705667276,-48.643216080402,-48.643216080402,-48.643216080402,4.1526086660771355,4.3654438439623995,4.916800000000019,7.444149999999991,0.008838048,USD,0.008838048,USD,,,66356127.305198126,USD,7757497.760009026,USD,,,0.027066687529696366,0.148832973117541,541929036.4820999,USD,0,USD,1.8982368,Commercial services,,No rating,China,2025-12-31,Commercial printing/Forms,6.967213114754095
VALUEGF/O,Value Grupo Financiero SA de CV Class O,60,MXN,0,-4.686258935663229,-11.751728195322835,-13.743530764807364,-14.163090128755371,-18.367346938775512,-36.8421052631579,-35.82887700534759,-23.857870919116593,1933.8983050847457,0.8474576271186449,0.18832391713747737,68.21559999999995,79.2466000000001,0.01453314,USD,,,11341431.1461,USD,111432150.58578,USD,2324965.0869299998,USD,30422321.808,USD,4.383127027745297,3.4559777067331203,541843200,USD,0,USD,-0.54122496,Finance,,No rating,Mexico,2025-12-31,Investment banks/Brokers,0
TDRN,Tadiran Group Ltd,19740,ILA,-1.4478282576135795,4.665959703075291,-5.910390848427073,37.36951983298539,20,50.342726580350345,3.840084166228301,-43.92045454545455,245.2859891551513,1450.6677140612726,4.058004286607105,5.385777738059938,18504.39999999998,16814.74999999992,-1.8250469820000002,USD,-1.8250469820000002,USD,71624793.24,USD,96433368.57,USD,-15669845.73,USD,2074730.13,USD,0.29519507164772285,1.33669801625763,541835107.6068699,USD,,,1.6353925,Producer manufacturing,,No rating,Israel,2025-12-31,Industrial machinery,3.353973168214654
PRO,Procimmo Group SA,9.6,CHF,1.0526315789473648,3.2258064516128915,14.285714285714276,19.999999999999996,15.662650602409624,18.51851851851852,65.51724137931035,134.14634146341464,134.14634146341464,134.14634146341464,0.13513513513513664,0.953671935089553,8.431199999999999,5.957150000000002,0.41598802400000007,USD,0.41598802400000007,USD,23970841.924000002,USD,37941818.4284,USD,18737272.150080003,USD,14254515.6152,USD,2.3068885590921773,1.38894796820961,541832971.6800001,USD,0.30830240000000003,USD,0.94527566,Finance,,No rating,Switzerland,2024-12-31,Real estate development,1.041666666666663
688558,"Nantong Guosheng Intelligence Technology Group Co., Ltd. Class A",29.7,CNY,5.506216696269985,3.9915966386554644,-4.8076923076923075,-1.8181818181818206,-7.620528771384135,2.626123013130608,45.94594594594593,-18.361739462294135,-36.266091685239985,-36.266091685239985,2.8852388399693374,4.200014485716032,31.109600000000004,29.39595,0.171552,USD,,,,,,,22446307.3792336,USD,,,,,541763632.71,USD,,,1.6451042,Producer manufacturing,SSE Composite,No rating,China,2025-12-31,Industrial machinery,5.489923558026413
FSG,Foresight Group Holdings Ltd.,380.5,GBX,5.255878284923928,7.4858757062146895,-1.4248704663212435,-11.614401858304298,-20.729166666666668,-12.069881912508958,23.538961038961038,-11.921296296296296,-13.522727272727273,262.3809523809524,4.2302954171435765,3.5992462597431514,393.1199999999997,437.5824999999999,0.3729852,USD,0.36162000000000005,USD,68290645.5,USD,181069591.5,USD,42935917.5,USD,57536325.00000001,USD,0.12615500415282394,0.228018530463848,541668636.531,USD,0.312543,USD,0.5016545,Miscellaneous,"FTSE 250, FTSE All-Share, FTSE 350, STOXX Europe Total Market",Strong buy,United Kingdom,2025-03-31,Investment trusts,7.262569832402234
CWCO,Consolidated Water Co. Ltd.,33.92,USD,1.0727056019070305,2.0150375939849674,-5.777777777777773,-5.251396648044681,0.8623253047873896,-3.526734926052318,44.40187313750533,164.17445482866043,184.32523051131602,1596,3.0220742926310287,3.6065544473645588,35.53869999999997,34.00105000000001,1.1502,USD,1.1441,USD,25880570,USD,47566029.0005634,USD,18336673.0002171,USD,33172210,USD,0.022954748908683077,0.013677887932066299,541505927.0000001,USD,0.53,USD,0.5600654,Utilities,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, NASDAQ Industrials, Russell 3000, Mini-Russell 2000",Strong buy,Cayman Islands,2025-12-31,Water utilities,2.6252263126131488
NAWI,Nawi Group Ltd.,5170,ILA,-1.3547033008967753,-0.5769230769230769,-11.548331907613345,-5.137614678899083,2.1739130434782608,-4.875804967801288,9.976600723250373,130.90665475658776,139.57367933271547,207.7381135558401,4.75009051435255,4.0030903624957865,5440.5999999999985,5513.905000000007,2.258446212,USD,2.258446212,USD,149952995.28,USD,162189540.81,USD,73951215.03,USD,-336738334.68,USD,8.254015077649322,4.26209095396536,541423022.72121,USD,0.96426213246,USD,1.0435668,Finance,,No rating,Israel,2025-12-31,Finance/Rental/Leasing,5.202541699761715
1789,"Scinopharm Taiwan, Ltd.",21.85,TWD,0,3.554502369668246,6.067961165048543,-3.7444933920704755,9.250000000000007,30.44776119402986,21.388888888888896,-16.92014893232505,-50.035976383686744,-42.35486015671616,2.692590153712609,4.048809868122435,22.809999999999988,19.093500000000084,0.005519018,USD,0.0055094585,USD,19935827.41,USD,31492211.365,USD,4363943.614999999,USD,9744890.569999998,USD,0.2410914509667063,0.0724648986478237,541360662.314083,USD,0.009240849999999998,USD,0.35046813,Health technology,,No rating,Taiwan,2025-12-31,Biotechnology,1.8561484918793436
603280,Fujian South Highway Machinery Co. Ltd. Class A,36.21,CNY,5.722627737226279,1.8851997749015243,-0.7945205479452031,-4.760652288269338,2.3170387115004245,-2.974276527331188,74.59016393442624,27.052631578947373,27.052631578947373,27.052631578947373,3.0413109469576796,4.850514353191909,37.80680000000001,38.661549999999984,0.114704,USD,0.114704,USD,11904613.8752,USD,36065754.2796416,USD,12435284.3792256,USD,3933680.2048,USD,0.1534967561177994,0.116628213338361,541344955.4712,USD,0.0356096,USD,1.0845497,Producer manufacturing,SSE Composite,No rating,China,2024-12-31,Trucks/Construction/Farm machinery,5.994397759103642
301528,"Guangzhou Doppler Electronic Technologies Co., Ltd. Class A",62.69,CNY,4.518172724241416,0.6260032102728741,-1.4308176100628989,-8.46838954591911,5.219872440416246,-7.971227246036416,68.56681903737564,-64.17714285714285,-64.17714285714285,-64.17714285714285,2.8897260454815,4.278652363366058,65.09640000000006,62.21070000000002,0.114183552,USD,0.114183552,USD,2358332.0448,USD,15032543.4275328,USD,7067602.6555904,USD,2939428.672,USD,0.03172982380134964,0.0033853908524736596,541320683.2704,USD,0.02218752,USD,1.5473945,Commercial services,,No rating,China,2024-12-31,Miscellaneous commercial services,4.638494552657646
SIDERC1,Empresa Siderurgica del Peru SAA,2.65,PEN,0,3.112840466926073,5.9999999999999964,19.369369369369355,48.876404494382015,20.45454545454544,47.222222222222214,86.53105038098089,1060.6364667598095,9.955130008456177,0.6684218224367426,1.412038231368232,2.5063999999999997,1.987400000000001,0.058330545000000004,USD,0.058330545000000004,USD,87665787.30000001,USD,89023465.65,USD,40831084.35,USD,87237594.15,USD,0.043231482116939536,0.104406650644715,541270469.54993,USD,0.05832995070000001,USD,0.5079297,Non-energy minerals,MSCI NUAM Peru General,No rating,Peru,2025-12-31,Steel,0
6104,"Shibaura Machine Co., Ltd.",4070,JPY,3.694267515923567,4.492939666238768,4.627249357326479,-6.436781609195402,-4.235294117647059,-5.348837209302325,25.81143740340031,48.16163087004004,148.17073170731706,234.97942386831275,1.7714670635565248,2.2405588027497956,4114.9,4066.275,3.5299982981999998,USD,3.5299982981999998,USD,112508748,USD,359364060,USD,83971602,USD,37449588,USD,0.06469430587843583,0.0928642752899608,541215598.1401,USD,0.93324,USD,1.1039468,Producer manufacturing,STOXX East Asia 1800,Neutral,Japan,2025-03-31,Industrial machinery,3.8509316770186337
9889,JBCC Holdings Inc.,1283,JPY,3.3011272141706924,4.8202614379084965,1.9062748212867355,-19.76235146966854,1.987281399046105,-19.30817610062893,21.72675521821632,250.54644808743168,665.9701492537314,220.34956304619226,1.724284476852453,2.1637196181752514,1340.72,1380.785,0.49443788460000004,USD,0.49443788460000004,USD,43462320,USD,139799352,USD,30683598,USD,44055594,USD,0.03847254823381233,0.111157058969481,541210974.665478,USD,0.223311,USD,0.46799982,Electronic technology,,No rating,Japan,2025-03-31,Computer processing hardware,3.248811410459588
NXI,Nexity SA,8.98,EUR,7.1599045346062,9.445460085313837,15.202052597819122,-2.4443237370993987,-8.367346938775512,0.33519553072626973,-0.7734806629834285,-79.69244731586507,-80.03557136505114,1081.5789473684213,3.492026714918277,3.5932470311267948,8.5716,9.313200000000002,-3.993451451,USD,-3.993451451,USD,243634481.85,USD,123698218.69,USD,-221263589.88,USD,208305221.04999998,USD,0.6734811290991524,1.1831194573297301,541064720.4266399,USD,0,USD,0.82686675,Finance,"SBF 120, STOXX Europe Total Market",Buy,France,2025-12-31,Real estate development,7.272727272727258
301309,"Zhejiang Wandekai Fluid Equipment Technology Co., Ltd. Class A",40.4,CNY,9.455432132213499,22.128174123337367,33.421400264200784,41.60532772520153,37.97814207650272,44.18272662384012,86.51892890120035,23.547396833412936,23.547396833412936,23.547396833412936,32.58834189066747,6.784825827792302,30.81940000000004,29.351850000000027,0.20564544,USD,0.20564544,USD,23460478.2848,USD,30382443.4547328,USD,20564293.0249088,USD,-12910276.9152,USD,0.07889478242561265,0.0502773839430353,541023664.6134001,USD,0.041088,USD,0.6936925,Producer manufacturing,,No rating,China,2024-12-31,Industrial machinery,32.58834189066747
002286,"Baolingbao Biology Co., Ltd. Class A",10.05,CNY,3.076923076923084,2.655771195097054,-4.285714285714279,4.469854469854486,3.822314049586787,11.790878754171308,42.149929278642155,-9.459459459459449,-37.49999999999999,6.153199240893724,2.9039155980327855,3.9448533811542896,10.174800000000001,10.21395,0.041170175999999996,USD,0.041170175999999996,USD,37962227.6608,USD,36619678.1524096,USD,15224447.8213888,USD,12242131.2512,USD,0.1268640194751493,0.148881143630708,540995562.9756,USD,0.0130112,USD,1.0472988,Consumer non-durables,,Strong buy,China,2024-12-31,Food: specialty/candy,3.8696537678207816
SVOL_A,Svolder AB Class A,85,SEK,0,0,-3.409090909090909,1.7964071856287425,7.594936708860759,3.0303030303030303,-1.1627906976744187,-5.555555555555555,368.9655172413793,350.33112582781456,1.762479051592436e-15,-6.487865800153259e-16,82.81999999999985,86.14499999999998,0.008845200000000001,USD,0.008845200000000001,USD,155317.5,USD,,,905580,USD,10319400,USD,0,0,540777433.6904,USD,0.18954000000000001,USD,0.9660283,Finance,,No rating,Sweden,2025-08-31,Financial conglomerates,0
6855,Japan Electronic Materials Corporation,6660,JPY,13.073005093378608,18.71657754010695,-1.4792899408284024,66.70838548185232,77.3635153129161,65.26054590570719,372.3404255319149,204.1095890410959,1524.3902439024391,353.29888261825437,5.077063389962131,5.923980662474419,6601.5,4093.6450000000013,1.8229896828,USD,1.8229896828,USD,38542812,USD,62353764,USD,23024364,USD,-11085558,USD,0.24675815183180158,0.210646987174894,540603653.725096,USD,0.46662,USD,3.0101075,Electronic technology,,No rating,Japan,2025-03-31,Semiconductors,12.379421221864952
002404,Zhejiang Jiaxin Silk Corp. Ltd. Class A,6.96,CNY,2.0527859237536608,-0.1434720229555206,-1.9718309859154886,2.8064992614475686,13.170731707317065,-0.42918454935622674,27.00729927007298,2.9585798816568074,-14.601226993865035,20.639367849712464,2.6807915252495667,3.0776317957037342,7.075399999999993,6.75469999999998,0.045975936,USD,0.045975936,USD,37870145.458399996,USD,81394553.142256,USD,25745078.8830064,USD,64165601.708000004,USD,0.13118354236878108,0.31057408783469603,540568439.1054001,USD,0.042888,USD,0.91415745,Process industries,,No rating,China,2025-12-31,Textiles,2.1897810218978027
002927,"Guizhou Taiyong-Changzheng Technology Co., Ltd. Class A",17.57,CNY,5.146618791143025,-1.1811023622047292,-16.412940057088484,-16.333333333333332,17.133333333333333,-10.173824130879337,42.382495948136146,68.13397129186605,134.3334048203595,134.3334048203595,3.6536287391109163,5.135873827962709,19.353999999999996,17.458699999999986,0.022927104,USD,0.022927104,USD,6070790.3488,USD,33426398.131968003,USD,5117980.4658944,USD,12541080.6912,USD,0.13626878514004323,0.11947326654588601,540470776.2876,USD,0.013696,USD,1.2675399,Producer manufacturing,,No rating,China,2024-12-31,Electrical products,5.318527177089423
9997,"Belluna Co., Ltd.",897,JPY,0.5605381165919282,1.8161180476730987,-3.027027027027027,-9.849246231155778,-9.393939393939394,-10.21021021021021,6.028368794326241,-25.806451612903224,62.79491833030853,4.959172040488516,1.0665499111282903,1.3920138021470667,937.219999999996,972.9299999999998,0.6082438362,USD,0.6082438362,USD,121301202,USD,861447180,USD,58640802,USD,-35609772,USD,0.6177580908297606,0.9217628826584771,540400711.243952,USD,0.193314,USD,0.4652786,Retail trade,,No rating,Japan,2025-03-31,Internet retail,0.8948545861297539
6945,"AP Biosciences, Inc.",195.5,TWD,-2.977667493796526,-2.25,16.71641791044776,12.034383954154729,74.55357142857143,8.61111111111111,383.91089108910893,171.52777777777777,171.52777777777777,171.52777777777777,4.577563985731767,9.189840976424524,180.23999999999995,129.66000000000008,-0.1664978115,USD,-0.1664978115,USD,-13729385.764999999,USD,-813099.205,USD,-14172500.454999998,USD,-12016928.799999999,USD,,0.0468182089956164,540276238.8086259,USD,0,USD,0.31544793,Health technology,,No rating,Taiwan,2025-12-31,Biotechnology,6.217616580310881
ETD,Ethan Allen Interiors Inc.,21.23,USD,-2.9707495429616024,-5.307760927743092,-3.4999999999999982,-9.157038938810443,-24.47527570259694,-7.252075141983399,-18.188824662813097,-23.633093525179856,-30.02636783124588,216.4704614401687,2.631375028170651,2.2539813244990725,22.887599999999974,25.925050000000006,2.0191,USD,2.0128,USD,76218000,USD,371775000,USD,51596000,USD,50428000,USD,0.20232034868681148,0.25781011910315,540225798,USD,1.56,USD,1.1519765,Consumer durables,"Russell 2000, Russell 3000, Mini-Russell 2000",Neutral,United States,2025-06-30,Home furnishings,3.584905660377366
GUD,"Knight Therapeutics, Inc.",7.65,CAD,-0.5201560468140447,5.082417582417584,22.20447284345049,27.500000000000004,30.323679727427603,26.44628099173555,34.68309859154931,39.09090909090909,-3.409090909090904,91.25000000000001,2.163101066371354,2.6486665687452096,6.389600000000004,6.14570000000002,-0.0393228,USD,-0.0393228,USD,39590777.599999994,USD,109771052.6,USD,-3913346.8,USD,49805967.199999996,USD,0.17310170455555357,0.10154286876101301,539930380.21182,USD,0,USD,0.040682096,Health technology,S&P/TSX SmallCap,Strong buy,Canada,2025-12-31,Pharmaceuticals: major,1.71957671957673
